e_feat_id	name	source	type	contig	start	stop	strand
3622	Wade_p3622	Wade	Promoter	U00096	1753489	1753489	-
3623	Wade_p3623	Wade	Promoter	U00096	1755084	1755084	-
3624	Wade_p3624	Wade	Promoter	U00096	1755085	1755085	-
3625	Wade_p3625	Wade	Promoter	U00096	1755137	1755137	-
3626	Wade_p3626	Wade	Promoter	U00096	1755168	1755168	-
3627	Wade_p3627	Wade	Promoter	U00096	1755171	1755171	-
3628	Wade_p3628	Wade	Promoter	U00096	1755384	1755384	-
3629	Wade_p3629	Wade	Promoter	U00096	1757101	1757101	-
363	Wade_p363	Wade	Promoter	U00096	569315	569315	+
3630	Wade_p3630	Wade	Promoter	U00096	1757395	1757395	-
3631	Wade_p3631	Wade	Promoter	U00096	1757635	1757635	-
3632	Wade_p3632	Wade	Promoter	U00096	1758392	1758392	-
3633	Wade_p3633	Wade	Promoter	U00096	1758393	1758393	-
3634	Wade_p3634	Wade	Promoter	U00096	1764415	1764415	-
3635	Wade_p3635	Wade	Promoter	U00096	1764420	1764420	-
3636	Wade_p3636	Wade	Promoter	U00096	1764421	1764421	-
3637	Wade_p3637	Wade	Promoter	U00096	1764422	1764422	-
3638	Wade_p3638	Wade	Promoter	U00096	1764423	1764423	-
3639	Wade_p3639	Wade	Promoter	U00096	1764424	1764424	-
364	Wade_p364	Wade	Promoter	U00096	571364	571364	+
3640	Wade_p3640	Wade	Promoter	U00096	1764425	1764425	-
3641	Wade_p3641	Wade	Promoter	U00096	1764426	1764426	-
3642	Wade_p3642	Wade	Promoter	U00096	1764767	1764767	-
3643	Wade_p3643	Wade	Promoter	U00096	1764769	1764769	-
3644	Wade_p3644	Wade	Promoter	U00096	1764770	1764770	-
3645	Wade_p3645	Wade	Promoter	U00096	1764774	1764774	-
3646	Wade_p3646	Wade	Promoter	U00096	1764776	1764776	-
3647	Wade_p3647	Wade	Promoter	U00096	1765147	1765147	-
3648	Wade_p3648	Wade	Promoter	U00096	1765844	1765844	-
3649	Wade_p3649	Wade	Promoter	U00096	1768914	1768914	-
365	Wade_p365	Wade	Promoter	U00096	571396	571396	+
3650	Wade_p3650	Wade	Promoter	U00096	1769326	1769326	-
3651	Wade_p3651	Wade	Promoter	U00096	1769327	1769327	-
3652	Wade_p3652	Wade	Promoter	U00096	1770575	1770575	-
3653	Wade_p3653	Wade	Promoter	U00096	1781187	1781187	-
3654	Wade_p3654	Wade	Promoter	U00096	1786116	1786116	-
3655	Wade_p3655	Wade	Promoter	U00096	1791254	1791254	-
3656	Wade_p3656	Wade	Promoter	U00096	1791268	1791268	-
3657	Wade_p3657	Wade	Promoter	U00096	1792747	1792747	-
3658	Wade_p3658	Wade	Promoter	U00096	1792760	1792760	-
3659	Wade_p3659	Wade	Promoter	U00096	1795717	1795717	-
366	Wade_p366	Wade	Promoter	U00096	571397	571397	+
3660	Wade_p3660	Wade	Promoter	U00096	1795919	1795919	-
3661	Wade_p3661	Wade	Promoter	U00096	1799227	1799227	-
3662	Wade_p3662	Wade	Promoter	U00096	1799302	1799302	-
3663	Wade_p3663	Wade	Promoter	U00096	1799304	1799304	-
3664	Wade_p3664	Wade	Promoter	U00096	1799305	1799305	-
3665	Wade_p3665	Wade	Promoter	U00096	1799307	1799307	-
3666	Wade_p3666	Wade	Promoter	U00096	1799763	1799763	-
3667	Wade_p3667	Wade	Promoter	U00096	1800255	1800255	-
3668	Wade_p3668	Wade	Promoter	U00096	1800431	1800431	-
3669	Wade_p3669	Wade	Promoter	U00096	1800476	1800476	-
367	Wade_p367	Wade	Promoter	U00096	571449	571449	+
3670	Wade_p3670	Wade	Promoter	U00096	1800817	1800817	-
3671	Wade_p3671	Wade	Promoter	U00096	1800818	1800818	-
3672	Wade_p3672	Wade	Promoter	U00096	1800820	1800820	-
3673	Wade_p3673	Wade	Promoter	U00096	1800821	1800821	-
3674	Wade_p3674	Wade	Promoter	U00096	1800822	1800822	-
3675	Wade_p3675	Wade	Promoter	U00096	1800823	1800823	-
3676	Wade_p3676	Wade	Promoter	U00096	1801344	1801344	-
3677	Wade_p3677	Wade	Promoter	U00096	1801345	1801345	-
3678	Wade_p3678	Wade	Promoter	U00096	1801710	1801710	-
3679	Wade_p3679	Wade	Promoter	U00096	1801711	1801711	-
368	Wade_p368	Wade	Promoter	U00096	571947	571947	+
3680	Wade_p3680	Wade	Promoter	U00096	1801768	1801768	-
3681	Wade_p3681	Wade	Promoter	U00096	1802732	1802732	-
3682	Wade_p3682	Wade	Promoter	U00096	1802733	1802733	-
3683	Wade_p3683	Wade	Promoter	U00096	1802965	1802965	-
3684	Wade_p3684	Wade	Promoter	U00096	1806168	1806168	-
3685	Wade_p3685	Wade	Promoter	U00096	1807440	1807440	-
3686	Wade_p3686	Wade	Promoter	U00096	1807443	1807443	-
3687	Wade_p3687	Wade	Promoter	U00096	1807444	1807444	-
3688	Wade_p3688	Wade	Promoter	U00096	1807507	1807507	-
3689	Wade_p3689	Wade	Promoter	U00096	1807510	1807510	-
369	Wade_p369	Wade	Promoter	U00096	572090	572090	+
3690	Wade_p3690	Wade	Promoter	U00096	1808190	1808190	-
3691	Wade_p3691	Wade	Promoter	U00096	1810903	1810903	-
3692	Wade_p3692	Wade	Promoter	U00096	1812927	1812927	-
3693	Wade_p3693	Wade	Promoter	U00096	1817540	1817540	-
3694	Wade_p3694	Wade	Promoter	U00096	1819793	1819793	-
3695	Wade_p3695	Wade	Promoter	U00096	1819902	1819902	-
3696	Wade_p3696	Wade	Promoter	U00096	1819903	1819903	-
3697	Wade_p3697	Wade	Promoter	U00096	1821725	1821725	-
3698	Wade_p3698	Wade	Promoter	U00096	1822287	1822287	-
3699	Wade_p3699	Wade	Promoter	U00096	1822288	1822288	-
37	Wade_p37	Wade	Promoter	U00096	48927	48927	+
370	Wade_p370	Wade	Promoter	U00096	572862	572862	+
3700	Wade_p3700	Wade	Promoter	U00096	1822289	1822289	-
3701	Wade_p3701	Wade	Promoter	U00096	1822290	1822290	-
3702	Wade_p3702	Wade	Promoter	U00096	1822291	1822291	-
3703	Wade_p3703	Wade	Promoter	U00096	1822292	1822292	-
3704	Wade_p3704	Wade	Promoter	U00096	1822293	1822293	-
3705	Wade_p3705	Wade	Promoter	U00096	1822294	1822294	-
3706	Wade_p3706	Wade	Promoter	U00096	1825322	1825322	-
3707	Wade_p3707	Wade	Promoter	U00096	1826013	1826013	-
3708	Wade_p3708	Wade	Promoter	U00096	1832009	1832009	-
3709	Wade_p3709	Wade	Promoter	U00096	1833916	1833916	-
371	Wade_p371	Wade	Promoter	U00096	574183	574183	+
3710	Wade_p3710	Wade	Promoter	U00096	1833917	1833917	-
3711	Wade_p3711	Wade	Promoter	U00096	1838768	1838768	-
3712	Wade_p3712	Wade	Promoter	U00096	1841442	1841442	-
3713	Wade_p3713	Wade	Promoter	U00096	1841445	1841445	-
3714	Wade_p3714	Wade	Promoter	U00096	1842276	1842276	-
3715	Wade_p3715	Wade	Promoter	U00096	1842282	1842282	-
3716	Wade_p3716	Wade	Promoter	U00096	1844055	1844055	-
3717	Wade_p3717	Wade	Promoter	U00096	1844058	1844058	-
3718	Wade_p3718	Wade	Promoter	U00096	1844884	1844884	-
3719	Wade_p3719	Wade	Promoter	U00096	1848029	1848029	-
372	Wade_p372	Wade	Promoter	U00096	574184	574184	+
3720	Wade_p3720	Wade	Promoter	U00096	1848032	1848032	-
3721	Wade_p3721	Wade	Promoter	U00096	1848035	1848035	-
3722	Wade_p3722	Wade	Promoter	U00096	1848705	1848705	-
3723	Wade_p3723	Wade	Promoter	U00096	1849398	1849398	-
3724	Wade_p3724	Wade	Promoter	U00096	1850782	1850782	-
3725	Wade_p3725	Wade	Promoter	U00096	1850783	1850783	-
3726	Wade_p3726	Wade	Promoter	U00096	1850844	1850844	-
3727	Wade_p3727	Wade	Promoter	U00096	1850847	1850847	-
3728	Wade_p3728	Wade	Promoter	U00096	1852952	1852952	-
3729	Wade_p3729	Wade	Promoter	U00096	1854885	1854885	-
373	Wade_p373	Wade	Promoter	U00096	577684	577684	+
3730	Wade_p3730	Wade	Promoter	U00096	1855792	1855792	-
3731	Wade_p3731	Wade	Promoter	U00096	1862465	1862465	-
3732	Wade_p3732	Wade	Promoter	U00096	1862466	1862466	-
3733	Wade_p3733	Wade	Promoter	U00096	1862467	1862467	-
3734	Wade_p3734	Wade	Promoter	U00096	1862468	1862468	-
3735	Wade_p3735	Wade	Promoter	U00096	1862469	1862469	-
3736	Wade_p3736	Wade	Promoter	U00096	1862470	1862470	-
3737	Wade_p3737	Wade	Promoter	U00096	1862471	1862471	-
3738	Wade_p3738	Wade	Promoter	U00096	1862472	1862472	-
3739	Wade_p3739	Wade	Promoter	U00096	1862473	1862473	-
374	Wade_p374	Wade	Promoter	U00096	577743	577743	+
3740	Wade_p3740	Wade	Promoter	U00096	1862474	1862474	-
3741	Wade_p3741	Wade	Promoter	U00096	1862475	1862475	-
3742	Wade_p3742	Wade	Promoter	U00096	1862477	1862477	-
3743	Wade_p3743	Wade	Promoter	U00096	1864970	1864970	-
3744	Wade_p3744	Wade	Promoter	U00096	1864971	1864971	-
3745	Wade_p3745	Wade	Promoter	U00096	1865188	1865188	-
3746	Wade_p3746	Wade	Promoter	U00096	1865653	1865653	-
3747	Wade_p3747	Wade	Promoter	U00096	1872823	1872823	-
3748	Wade_p3748	Wade	Promoter	U00096	1875598	1875598	-
3749	Wade_p3749	Wade	Promoter	U00096	1875600	1875600	-
375	Wade_p375	Wade	Promoter	U00096	579976	579976	+
3750	Wade_p3750	Wade	Promoter	U00096	1876873	1876873	-
3751	Wade_p3751	Wade	Promoter	U00096	1877645	1877645	-
3752	Wade_p3752	Wade	Promoter	U00096	1879202	1879202	-
3753	Wade_p3753	Wade	Promoter	U00096	1879203	1879203	-
3754	Wade_p3754	Wade	Promoter	U00096	1879204	1879204	-
3755	Wade_p3755	Wade	Promoter	U00096	1880800	1880800	-
3756	Wade_p3756	Wade	Promoter	U00096	1880801	1880801	-
3757	Wade_p3757	Wade	Promoter	U00096	1881849	1881849	-
3758	Wade_p3758	Wade	Promoter	U00096	1884464	1884464	-
3759	Wade_p3759	Wade	Promoter	U00096	1884465	1884465	-
376	Wade_p376	Wade	Promoter	U00096	585571	585571	+
3760	Wade_p3760	Wade	Promoter	U00096	1888064	1888064	-
3761	Wade_p3761	Wade	Promoter	U00096	1888601	1888601	-
3762	Wade_p3762	Wade	Promoter	U00096	1890490	1890490	-
3763	Wade_p3763	Wade	Promoter	U00096	1892695	1892695	-
3764	Wade_p3764	Wade	Promoter	U00096	1894758	1894758	-
3765	Wade_p3765	Wade	Promoter	U00096	1894824	1894824	-
3766	Wade_p3766	Wade	Promoter	U00096	1894825	1894825	-
3767	Wade_p3767	Wade	Promoter	U00096	1894826	1894826	-
3768	Wade_p3768	Wade	Promoter	U00096	1895249	1895249	-
3769	Wade_p3769	Wade	Promoter	U00096	1895250	1895250	-
377	Wade_p377	Wade	Promoter	U00096	586711	586711	+
3770	Wade_p3770	Wade	Promoter	U00096	1895650	1895650	-
3771	Wade_p3771	Wade	Promoter	U00096	1901618	1901618	-
3772	Wade_p3772	Wade	Promoter	U00096	1904952	1904952	-
3773	Wade_p3773	Wade	Promoter	U00096	1904953	1904953	-
3774	Wade_p3774	Wade	Promoter	U00096	1907084	1907084	-
3775	Wade_p3775	Wade	Promoter	U00096	1907088	1907088	-
3776	Wade_p3776	Wade	Promoter	U00096	1907478	1907478	-
3777	Wade_p3777	Wade	Promoter	U00096	1907620	1907620	-
3778	Wade_p3778	Wade	Promoter	U00096	1907793	1907793	-
3779	Wade_p3779	Wade	Promoter	U00096	1908566	1908566	-
378	Wade_p378	Wade	Promoter	U00096	592087	592087	+
3780	Wade_p3780	Wade	Promoter	U00096	1908568	1908568	-
3781	Wade_p3781	Wade	Promoter	U00096	1908792	1908792	-
3782	Wade_p3782	Wade	Promoter	U00096	1908794	1908794	-
3783	Wade_p3783	Wade	Promoter	U00096	1908799	1908799	-
3784	Wade_p3784	Wade	Promoter	U00096	1910227	1910227	-
3785	Wade_p3785	Wade	Promoter	U00096	1912047	1912047	-
3786	Wade_p3786	Wade	Promoter	U00096	1912638	1912638	-
3787	Wade_p3787	Wade	Promoter	U00096	1912639	1912639	-
3788	Wade_p3788	Wade	Promoter	U00096	1915582	1915582	-
3789	Wade_p3789	Wade	Promoter	U00096	1915583	1915583	-
379	Wade_p379	Wade	Promoter	U00096	592722	592722	+
3790	Wade_p3790	Wade	Promoter	U00096	1915930	1915930	-
3791	Wade_p3791	Wade	Promoter	U00096	1916123	1916123	-
3792	Wade_p3792	Wade	Promoter	U00096	1916163	1916163	-
3793	Wade_p3793	Wade	Promoter	U00096	1917041	1917041	-
3794	Wade_p3794	Wade	Promoter	U00096	1921992	1921992	-
3795	Wade_p3795	Wade	Promoter	U00096	1922205	1922205	-
3796	Wade_p3796	Wade	Promoter	U00096	1922258	1922258	-
3797	Wade_p3797	Wade	Promoter	U00096	1922995	1922995	-
3798	Wade_p3798	Wade	Promoter	U00096	1923501	1923501	-
3799	Wade_p3799	Wade	Promoter	U00096	1923502	1923502	-
38	Wade_p38	Wade	Promoter	U00096	49799	49799	+
380	Wade_p380	Wade	Promoter	U00096	594216	594216	+
3800	Wade_p3800	Wade	Promoter	U00096	1923504	1923504	-
3801	Wade_p3801	Wade	Promoter	U00096	1923526	1923526	-
3802	Wade_p3802	Wade	Promoter	U00096	1923530	1923530	-
3803	Wade_p3803	Wade	Promoter	U00096	1923843	1923843	-
3804	Wade_p3804	Wade	Promoter	U00096	1923875	1923875	-
3805	Wade_p3805	Wade	Promoter	U00096	1925000	1925000	-
3806	Wade_p3806	Wade	Promoter	U00096	1925001	1925001	-
3807	Wade_p3807	Wade	Promoter	U00096	1929734	1929734	-
3808	Wade_p3808	Wade	Promoter	U00096	1930415	1930415	-
3809	Wade_p3809	Wade	Promoter	U00096	1930417	1930417	-
381	Wade_p381	Wade	Promoter	U00096	599889	599889	+
3810	Wade_p3810	Wade	Promoter	U00096	1930420	1930420	-
3811	Wade_p3811	Wade	Promoter	U00096	1930422	1930422	-
3812	Wade_p3812	Wade	Promoter	U00096	1931849	1931849	-
3813	Wade_p3813	Wade	Promoter	U00096	1933106	1933106	-
3814	Wade_p3814	Wade	Promoter	U00096	1934955	1934955	-
3815	Wade_p3815	Wade	Promoter	U00096	1935010	1935010	-
3816	Wade_p3816	Wade	Promoter	U00096	1936378	1936378	-
3817	Wade_p3817	Wade	Promoter	U00096	1936750	1936750	-
3818	Wade_p3818	Wade	Promoter	U00096	1936882	1936882	-
3819	Wade_p3819	Wade	Promoter	U00096	1936884	1936884	-
382	Wade_p382	Wade	Promoter	U00096	601830	601830	+
3820	Wade_p3820	Wade	Promoter	U00096	1937561	1937561	-
3821	Wade_p3821	Wade	Promoter	U00096	1940227	1940227	-
3822	Wade_p3822	Wade	Promoter	U00096	1942613	1942613	-
3823	Wade_p3823	Wade	Promoter	U00096	1945451	1945451	-
3824	Wade_p3824	Wade	Promoter	U00096	1945452	1945452	-
3825	Wade_p3825	Wade	Promoter	U00096	1946012	1946012	-
3826	Wade_p3826	Wade	Promoter	U00096	1950084	1950084	-
3827	Wade_p3827	Wade	Promoter	U00096	1950616	1950616	-
3828	Wade_p3828	Wade	Promoter	U00096	1950701	1950701	-
3829	Wade_p3829	Wade	Promoter	U00096	1951191	1951191	-
383	Wade_p383	Wade	Promoter	U00096	601929	601929	+
3830	Wade_p3830	Wade	Promoter	U00096	1951763	1951763	-
3831	Wade_p3831	Wade	Promoter	U00096	1951764	1951764	-
3832	Wade_p3832	Wade	Promoter	U00096	1951997	1951997	-
3833	Wade_p3833	Wade	Promoter	U00096	1952041	1952041	-
3834	Wade_p3834	Wade	Promoter	U00096	1952932	1952932	-
3835	Wade_p3835	Wade	Promoter	U00096	1952936	1952936	-
3836	Wade_p3836	Wade	Promoter	U00096	1956119	1956119	-
3837	Wade_p3837	Wade	Promoter	U00096	1958745	1958745	-
3838	Wade_p3838	Wade	Promoter	U00096	1958746	1958746	-
3839	Wade_p3839	Wade	Promoter	U00096	1958748	1958748	-
384	Wade_p384	Wade	Promoter	U00096	603527	603527	+
3840	Wade_p3840	Wade	Promoter	U00096	1959596	1959596	-
3841	Wade_p3841	Wade	Promoter	U00096	1959982	1959982	-
3842	Wade_p3842	Wade	Promoter	U00096	1964006	1964006	-
3843	Wade_p3843	Wade	Promoter	U00096	1964007	1964007	-
3844	Wade_p3844	Wade	Promoter	U00096	1964016	1964016	-
3845	Wade_p3845	Wade	Promoter	U00096	1972306	1972306	-
3846	Wade_p3846	Wade	Promoter	U00096	1978395	1978395	-
3847	Wade_p3847	Wade	Promoter	U00096	1978492	1978492	-
3848	Wade_p3848	Wade	Promoter	U00096	1988010	1988010	-
3849	Wade_p3849	Wade	Promoter	U00096	1988011	1988011	-
385	Wade_p385	Wade	Promoter	U00096	604454	604454	+
3850	Wade_p3850	Wade	Promoter	U00096	1988012	1988012	-
3851	Wade_p3851	Wade	Promoter	U00096	1988013	1988013	-
3852	Wade_p3852	Wade	Promoter	U00096	1988014	1988014	-
3853	Wade_p3853	Wade	Promoter	U00096	1989446	1989446	-
3854	Wade_p3854	Wade	Promoter	U00096	1989508	1989508	-
3855	Wade_p3855	Wade	Promoter	U00096	1991647	1991647	-
3856	Wade_p3856	Wade	Promoter	U00096	1992183	1992183	-
3857	Wade_p3857	Wade	Promoter	U00096	1992184	1992184	-
3858	Wade_p3858	Wade	Promoter	U00096	1992185	1992185	-
3859	Wade_p3859	Wade	Promoter	U00096	1992851	1992851	-
386	Wade_p386	Wade	Promoter	U00096	607522	607522	+
3860	Wade_p3860	Wade	Promoter	U00096	1993236	1993236	-
3861	Wade_p3861	Wade	Promoter	U00096	1995533	1995533	-
3862	Wade_p3862	Wade	Promoter	U00096	1996823	1996823	-
3863	Wade_p3863	Wade	Promoter	U00096	1996874	1996874	-
3864	Wade_p3864	Wade	Promoter	U00096	1996877	1996877	-
3865	Wade_p3865	Wade	Promoter	U00096	2000409	2000409	-
3866	Wade_p3866	Wade	Promoter	U00096	2000415	2000415	-
3867	Wade_p3867	Wade	Promoter	U00096	2000416	2000416	-
3868	Wade_p3868	Wade	Promoter	U00096	2000453	2000453	-
3869	Wade_p3869	Wade	Promoter	U00096	2000472	2000472	-
387	Wade_p387	Wade	Promoter	U00096	607956	607956	+
3870	Wade_p3870	Wade	Promoter	U00096	2001188	2001188	-
3871	Wade_p3871	Wade	Promoter	U00096	2001191	2001191	-
3872	Wade_p3872	Wade	Promoter	U00096	2001192	2001192	-
3873	Wade_p3873	Wade	Promoter	U00096	2001825	2001825	-
3874	Wade_p3874	Wade	Promoter	U00096	2003001	2003001	-
3875	Wade_p3875	Wade	Promoter	U00096	2003675	2003675	-
3876	Wade_p3876	Wade	Promoter	U00096	2005179	2005179	-
3877	Wade_p3877	Wade	Promoter	U00096	2008116	2008116	-
3878	Wade_p3878	Wade	Promoter	U00096	2008120	2008120	-
3879	Wade_p3879	Wade	Promoter	U00096	2008121	2008121	-
388	Wade_p388	Wade	Promoter	U00096	616050	616050	+
3880	Wade_p3880	Wade	Promoter	U00096	2013049	2013049	-
3881	Wade_p3881	Wade	Promoter	U00096	2013780	2013780	-
3882	Wade_p3882	Wade	Promoter	U00096	2020063	2020063	-
3883	Wade_p3883	Wade	Promoter	U00096	2021013	2021013	-
3884	Wade_p3884	Wade	Promoter	U00096	2022041	2022041	-
3885	Wade_p3885	Wade	Promoter	U00096	2022042	2022042	-
3886	Wade_p3886	Wade	Promoter	U00096	2023494	2023494	-
3887	Wade_p3887	Wade	Promoter	U00096	2024840	2024840	-
3888	Wade_p3888	Wade	Promoter	U00096	2025310	2025310	-
3889	Wade_p3889	Wade	Promoter	U00096	2028041	2028041	-
389	Wade_p389	Wade	Promoter	U00096	616051	616051	+
3890	Wade_p3890	Wade	Promoter	U00096	2028042	2028042	-
3891	Wade_p3891	Wade	Promoter	U00096	2028043	2028043	-
3892	Wade_p3892	Wade	Promoter	U00096	2028062	2028062	-
3893	Wade_p3893	Wade	Promoter	U00096	2028399	2028399	-
3894	Wade_p3894	Wade	Promoter	U00096	2029306	2029306	-
3895	Wade_p3895	Wade	Promoter	U00096	2031003	2031003	-
3896	Wade_p3896	Wade	Promoter	U00096	2032346	2032346	-
3897	Wade_p3897	Wade	Promoter	U00096	2032708	2032708	-
3898	Wade_p3898	Wade	Promoter	U00096	2033105	2033105	-
3899	Wade_p3899	Wade	Promoter	U00096	2035198	2035198	-
39	Wade_p39	Wade	Promoter	U00096	51193	51193	+
390	Wade_p390	Wade	Promoter	U00096	616052	616052	+
3900	Wade_p3900	Wade	Promoter	U00096	2042854	2042854	-
3901	Wade_p3901	Wade	Promoter	U00096	2043256	2043256	-
3902	Wade_p3902	Wade	Promoter	U00096	2043568	2043568	-
3903	Wade_p3903	Wade	Promoter	U00096	2043571	2043571	-
3904	Wade_p3904	Wade	Promoter	U00096	2044343	2044343	-
3905	Wade_p3905	Wade	Promoter	U00096	2045625	2045625	-
3906	Wade_p3906	Wade	Promoter	U00096	2053598	2053598	-
3907	Wade_p3907	Wade	Promoter	U00096	2054587	2054587	-
3908	Wade_p3908	Wade	Promoter	U00096	2060102	2060102	-
3909	Wade_p3909	Wade	Promoter	U00096	2060248	2060248	-
391	Wade_p391	Wade	Promoter	U00096	624830	624830	+
3910	Wade_p3910	Wade	Promoter	U00096	2060767	2060767	-
3911	Wade_p3911	Wade	Promoter	U00096	2062654	2062654	-
3912	Wade_p3912	Wade	Promoter	U00096	2063038	2063038	-
3913	Wade_p3913	Wade	Promoter	U00096	2063039	2063039	-
3914	Wade_p3914	Wade	Promoter	U00096	2065752	2065752	-
3915	Wade_p3915	Wade	Promoter	U00096	2065753	2065753	-
3916	Wade_p3916	Wade	Promoter	U00096	2065846	2065846	-
3917	Wade_p3917	Wade	Promoter	U00096	2065847	2065847	-
3918	Wade_p3918	Wade	Promoter	U00096	2065848	2065848	-
3919	Wade_p3919	Wade	Promoter	U00096	2065996	2065996	-
392	Wade_p392	Wade	Promoter	U00096	624832	624832	+
3920	Wade_p3920	Wade	Promoter	U00096	2068482	2068482	-
3921	Wade_p3921	Wade	Promoter	U00096	2071295	2071295	-
3922	Wade_p3922	Wade	Promoter	U00096	2071296	2071296	-
3923	Wade_p3923	Wade	Promoter	U00096	2071355	2071355	-
3924	Wade_p3924	Wade	Promoter	U00096	2071356	2071356	-
3925	Wade_p3925	Wade	Promoter	U00096	2074056	2074056	-
3926	Wade_p3926	Wade	Promoter	U00096	2074741	2074741	-
3927	Wade_p3927	Wade	Promoter	U00096	2074742	2074742	-
3928	Wade_p3928	Wade	Promoter	U00096	2074743	2074743	-
3929	Wade_p3929	Wade	Promoter	U00096	2074749	2074749	-
393	Wade_p393	Wade	Promoter	U00096	624876	624876	+
3930	Wade_p3930	Wade	Promoter	U00096	2077052	2077052	-
3931	Wade_p3931	Wade	Promoter	U00096	2077467	2077467	-
3932	Wade_p3932	Wade	Promoter	U00096	2077540	2077540	-
3933	Wade_p3933	Wade	Promoter	U00096	2077541	2077541	-
3934	Wade_p3934	Wade	Promoter	U00096	2079418	2079418	-
3935	Wade_p3935	Wade	Promoter	U00096	2079419	2079419	-
3936	Wade_p3936	Wade	Promoter	U00096	2079420	2079420	-
3937	Wade_p3937	Wade	Promoter	U00096	2079421	2079421	-
3938	Wade_p3938	Wade	Promoter	U00096	2079475	2079475	-
3939	Wade_p3939	Wade	Promoter	U00096	2079509	2079509	-
394	Wade_p394	Wade	Promoter	U00096	624877	624877	+
3940	Wade_p3940	Wade	Promoter	U00096	2079510	2079510	-
3941	Wade_p3941	Wade	Promoter	U00096	2079673	2079673	-
3942	Wade_p3942	Wade	Promoter	U00096	2079829	2079829	-
3943	Wade_p3943	Wade	Promoter	U00096	2082490	2082490	-
3944	Wade_p3944	Wade	Promoter	U00096	2083526	2083526	-
3945	Wade_p3945	Wade	Promoter	U00096	2085418	2085418	-
3946	Wade_p3946	Wade	Promoter	U00096	2086927	2086927	-
3947	Wade_p3947	Wade	Promoter	U00096	2087680	2087680	-
3948	Wade_p3948	Wade	Promoter	U00096	2087681	2087681	-
3949	Wade_p3949	Wade	Promoter	U00096	2089695	2089695	-
395	Wade_p395	Wade	Promoter	U00096	629360	629360	+
3950	Wade_p3950	Wade	Promoter	U00096	2089734	2089734	-
3951	Wade_p3951	Wade	Promoter	U00096	2089737	2089737	-
3952	Wade_p3952	Wade	Promoter	U00096	2089881	2089881	-
3953	Wade_p3953	Wade	Promoter	U00096	2089890	2089890	-
3954	Wade_p3954	Wade	Promoter	U00096	2097458	2097458	-
3955	Wade_p3955	Wade	Promoter	U00096	2098202	2098202	-
3956	Wade_p3956	Wade	Promoter	U00096	2098330	2098330	-
3957	Wade_p3957	Wade	Promoter	U00096	2098361	2098361	-
3958	Wade_p3958	Wade	Promoter	U00096	2102949	2102949	-
3959	Wade_p3959	Wade	Promoter	U00096	2102950	2102950	-
396	Wade_p396	Wade	Promoter	U00096	629858	629858	+
3960	Wade_p3960	Wade	Promoter	U00096	2102951	2102951	-
3961	Wade_p3961	Wade	Promoter	U00096	2104958	2104958	-
3962	Wade_p3962	Wade	Promoter	U00096	2112140	2112140	-
3963	Wade_p3963	Wade	Promoter	U00096	2113231	2113231	-
3964	Wade_p3964	Wade	Promoter	U00096	2113238	2113238	-
3965	Wade_p3965	Wade	Promoter	U00096	2113239	2113239	-
3966	Wade_p3966	Wade	Promoter	U00096	2113240	2113240	-
3967	Wade_p3967	Wade	Promoter	U00096	2114098	2114098	-
3968	Wade_p3968	Wade	Promoter	U00096	2114416	2114416	-
3969	Wade_p3969	Wade	Promoter	U00096	2114463	2114463	-
397	Wade_p397	Wade	Promoter	U00096	629905	629905	+
3970	Wade_p3970	Wade	Promoter	U00096	2114491	2114491	-
3971	Wade_p3971	Wade	Promoter	U00096	2115181	2115181	-
3972	Wade_p3972	Wade	Promoter	U00096	2142261	2142261	-
3973	Wade_p3973	Wade	Promoter	U00096	2142262	2142262	-
3974	Wade_p3974	Wade	Promoter	U00096	2142595	2142595	-
3975	Wade_p3975	Wade	Promoter	U00096	2143786	2143786	-
3976	Wade_p3976	Wade	Promoter	U00096	2143789	2143789	-
3977	Wade_p3977	Wade	Promoter	U00096	2147558	2147558	-
3978	Wade_p3978	Wade	Promoter	U00096	2147559	2147559	-
3979	Wade_p3979	Wade	Promoter	U00096	2150886	2150886	-
398	Wade_p398	Wade	Promoter	U00096	631791	631791	+
3980	Wade_p3980	Wade	Promoter	U00096	2153499	2153499	-
3981	Wade_p3981	Wade	Promoter	U00096	2154011	2154011	-
3982	Wade_p3982	Wade	Promoter	U00096	2168349	2168349	-
3983	Wade_p3983	Wade	Promoter	U00096	2168701	2168701	-
3984	Wade_p3984	Wade	Promoter	U00096	2169758	2169758	-
3985	Wade_p3985	Wade	Promoter	U00096	2169761	2169761	-
3986	Wade_p3986	Wade	Promoter	U00096	2171748	2171748	-
3987	Wade_p3987	Wade	Promoter	U00096	2172369	2172369	-
3988	Wade_p3988	Wade	Promoter	U00096	2177242	2177242	-
3989	Wade_p3989	Wade	Promoter	U00096	2177246	2177246	-
399	Wade_p399	Wade	Promoter	U00096	634553	634553	+
3990	Wade_p3990	Wade	Promoter	U00096	2177281	2177281	-
3991	Wade_p3991	Wade	Promoter	U00096	2177283	2177283	-
3992	Wade_p3992	Wade	Promoter	U00096	2182430	2182430	-
3993	Wade_p3993	Wade	Promoter	U00096	2182805	2182805	-
3994	Wade_p3994	Wade	Promoter	U00096	2182872	2182872	-
3995	Wade_p3995	Wade	Promoter	U00096	2182880	2182880	-
3996	Wade_p3996	Wade	Promoter	U00096	2185451	2185451	-
