id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Yan_30201986_Rich_622	1267181	1269699	+	2519	long	3	b1214,b1215,b4420	0	0
TU_Yan_30201986_Rich_623	1267855	1269433	+	1579	long	2	b1215,b4420	0	0
TU_Yan_30201986_Rich_624	1270434	1271895	-	1462	long	1	b1216	0	0
TU_Yan_30201986_Rich_625	1270707	1271895	-	1189	TTS	1	b1216	0	0
TU_Yan_30201986_Rich_626	1274922	1277685	-	2764	long	2	b1222,b1221	0	0
TU_Yan_30201986_Rich_627	1277931	1279520	+	1590	TTS	1	b1223	0	0
TU_Yan_30201986_Rich_628	1277931	1280342	+	2412	long	1	b1223	0	0
TU_Yan_30201986_Rich_629	1279806	1284278	+	4473	long	1	b1224	0	0
TU_Yan_30201986_Rich_630	1287194	1289175	-	1982	long	4	b1233,b1232,b1231,b1230	0	0
TU_Yan_30201986_Rich_631	1289105	1291361	+	2257	long	2	b1234,b1235	0	0
TU_Yan_30201986_Rich_632	1291848	1292958	-	1111	long	1	b1237	0	0
TU_Yan_30201986_Rich_633	1292458	1292958	-	501	TTS	1	b1237	0	0
TU_Yan_30201986_Rich_634	1293492	1294514	+	1023	long	1	b1238	0	0
TU_Yan_30201986_Rich_635	1295279	1298434	-	3156	long	1	b1241	0	0
TU_Yan_30201986_Rich_636	1295322	1298394	-	3073	long	1	b1241	0	0
TU_Yan_30201986_Rich_637	1295322	1298471	-	3150	long	1	b1241	0	0
TU_Yan_30201986_Rich_638	1295323	1298394	-	3072	TTS	1	b1241	0	0
TU_Yan_30201986_Rich_639	1295323	1298434	-	3112	TTS	1	b1241	0	0
TU_Yan_30201986_Rich_640	1300914	1305095	+	4182	long	3	b1243,b1244,b1245	0	0
TU_Yan_30201986_Rich_641	1306641	1308672	-	2032	long	2	b1249,b1248	0	0
TU_Yan_30201986_Rich_642	1311057	1311846	+	790	long	1	b1252	0	0
TU_Yan_30201986_Rich_643	1311810	1313696	-	1887	long	3	b1255,b1254,b1253	0	0
TU_Yan_30201986_Rich_644	1312260	1313696	-	1437	TTS	2	b1255,b1254	0	0
TU_Yan_30201986_Rich_645	1313990	1314696	+	707	TTS	1	b1256	0	0
TU_Yan_30201986_Rich_646	1313990	1315217	+	1228	long	1	b1256	0	0
TU_Yan_30201986_Rich_647	1323187	1325439	+	2253	long	2	b1266,b1267	0	0
TU_Yan_30201986_Rich_648	1323764	1325983	+	2220	long	1	b1267	0	0
TU_Yan_30201986_Rich_649	1326700	1327761	+	1062	TTS	1	b1269	0	0
TU_Yan_30201986_Rich_650	1326700	1327909	+	1210	long	1	b1269	0	0
TU_Yan_30201986_Rich_651	1327304	1329165	-	1862	long	2	b1271,b1270	0	0
TU_Yan_30201986_Rich_652	1329302	1330415	+	1114	TTS	1	b1272	0	0
TU_Yan_30201986_Rich_653	1329302	1333020	+	3719	long	1	b1272	0	0
TU_Yan_30201986_Rich_654	1330150	1330714	-	565	long	1	b1273	0	0
TU_Yan_30201986_Rich_655	1330819	1333700	+	2882	TTS	1	b1274	0	0
TU_Yan_30201986_Rich_656	1330819	1333702	+	2884	long	1	b1274	0	0
TU_Yan_30201986_Rich_657	1330882	1333693	+	2812	long	1	b1274	0	0
TU_Yan_30201986_Rich_658	1333760	1335055	+	1296	long	1	b1275	0	0
TU_Yan_30201986_Rich_659	1335089	1335698	+	610	long	3	b4522,b4523,b4741	0	0
TU_Yan_30201986_Rich_660	1335780	1339170	+	3391	long	1	b1276	0	0
TU_Yan_30201986_Rich_661	1337977	1339190	-	1214	long	1	b1277	0	0
TU_Yan_30201986_Rich_662	1339308	1341710	+	2403	long	2	b1278,b1279	0	0
TU_Yan_30201986_Rich_663	1340187	1342336	+	2150	long	2	b1279,b1280	0	0
TU_Yan_30201986_Rich_664	1341869	1343150	+	1282	long	2	b1281,b1282	0	0
TU_Yan_30201986_Rich_665	1344216	1346787	-	2572	long	2	b1285,b4596	0	0
TU_Yan_30201986_Rich_666	1346840	1349125	-	2286	long	1	b1286	0	0
TU_Yan_30201986_Rich_667	1346883	1348940	-	2058	long	1	b1286	0	0
TU_Yan_30201986_Rich_668	1346936	1348940	-	2005	TTS	1	b1286	0	0
TU_Yan_30201986_Rich_669	1346936	1350132	-	3197	long	2	b1287,b1286	0	0
TU_Yan_30201986_Rich_670	1347434	1351121	-	3688	long	2	b1288,b1287	0	0
TU_Yan_30201986_Rich_671	1350206	1351121	-	916	TTS	1	b1288	0	0
TU_Yan_30201986_Rich_672	1353224	1357133	-	3910	long	3	b1294,b1293,b1292	0	0
TU_Yan_30201986_Rich_673	1353545	1357263	-	3719	long	3	b1294,b1293,b1292	0	0
TU_Yan_30201986_Rich_674	1354302	1357701	-	3400	long	3	b1295,b1294,b1293	0	0
TU_Yan_30201986_Rich_675	1382801	1383989	-	1189	long	1	b1320	0	0
TU_Yan_30201986_Rich_676	1384070	1388294	+	4225	long	3	b1321,b1322,b1323	0	0
TU_Yan_30201986_Rich_677	1386690	1388301	+	1612	TTS	1	b1323	0	0
TU_Yan_30201986_Rich_678	1386690	1390247	+	3558	long	2	b1323,b1325	0	0
TU_Yan_30201986_Rich_679	1388056	1388844	-	789	long	1	b1324	0	0
TU_Yan_30201986_Rich_680	1388265	1388844	-	580	TTS	1	b1324	0	0
TU_Yan_30201986_Rich_681	1393195	1395414	+	2220	long	1	b1329	0	0
TU_Yan_30201986_Rich_682	1396435	1399552	-	3118	long	2	b1334,b1333	0	0
TU_Yan_30201986_Rich_683	1397469	1398659	-	1191	long	1	b1333	0	0
TU_Yan_30201986_Rich_684	1397627	1398659	-	1033	TTS	1	b1333	0	0
TU_Yan_30201986_Rich_685	1398698	1399552	-	855	TTS	1	b1334	0	0
TU_Yan_30201986_Rich_686	1407960	1409228	+	1269	long	2	b4773,b1342	0	0
TU_Yan_30201986_Rich_687	1408023	1409190	+	1168	long	1	b1342	0	0
TU_Yan_30201986_Rich_688	1410769	1412160	-	1392	long	1	b1344	0	0
TU_Yan_30201986_Rich_689	1437054	1440845	-	3792	long	1	b1378	0	0
TU_Yan_30201986_Rich_690	1437197	1440845	-	3649	TTS	1	b1378	0	0
TU_Yan_30201986_Rich_691	1441513	1442883	-	1371	long	1	b1380	0	0
TU_Yan_30201986_Rich_692	1443007	1446382	+	3376	long	3	b1381,b1382,b1383	0	0
TU_Yan_30201986_Rich_693	1461405	1465091	+	3687	long	3	b1398,b1399,b1400	0	0
TU_Yan_30201986_Rich_694	1463509	1465129	+	1621	long	2	b1399,b1400	0	0
TU_Yan_30201986_Rich_695	1482057	1482904	-	848	long	1	b1412	0	0
TU_Yan_30201986_Rich_696	1483013	1487023	+	4011	long	1	b1413	0	0
TU_Yan_30201986_Rich_697	1487167	1489922	+	2756	long	2	b1414,b1415	0	0
TU_Yan_30201986_Rich_698	1488192	1490458	+	2267	long	1	b1415	0	0
TU_Yan_30201986_Rich_699	1490875	1492209	+	1335	long	4	b1418,b1419,b4774,b4429	0	0
TU_Yan_30201986_Rich_700	1496778	1498551	+	1774	TTS	1	b1424	0	0
TU_Yan_30201986_Rich_701	1496778	1499275	+	2498	long	2	b1424,b1426	0	0
TU_Yan_30201986_Rich_702	1502347	1504913	+	2567	long	2	b1431,b1432	0	0
TU_Yan_30201986_Rich_703	1506153	1508816	+	2664	long	2	b1434,b1435	0	0
TU_Yan_30201986_Rich_704	1506756	1509066	+	2311	long	1	b1435	0	0
TU_Yan_30201986_Rich_705	1517318	1518873	-	1556	long	2	b1448,b1447	0	0
TU_Yan_30201986_Rich_706	1520566	1523094	-	2529	long	1	b1451	0	0
TU_Yan_30201986_Rich_707	1523226	1524476	+	1251	TTS	1	b1452	0	0
TU_Yan_30201986_Rich_708	1523226	1524561	+	1336	long	1	b1452	0	0
TU_Yan_30201986_Rich_709	1546154	1547205	-	1052	long	1	b1473	0	0
TU_Yan_30201986_Rich_710	1547371	1551208	+	3838	long	1	b1474	0	0
TU_Yan_30201986_Rich_711	1552489	1555739	-	3251	long	2	b1479,b1478	0	0
TU_Yan_30201986_Rich_712	1553936	1555739	-	1804	TTS	1	b1479	0	0
TU_Yan_30201986_Rich_713	1565689	1568850	-	3162	long	3	b1491,b4746,b1490	0	0
TU_Yan_30201986_Rich_714	1575847	1579348	-	3502	long	1	b1496	0	0
TU_Yan_30201986_Rich_715	1590242	1592480	-	2239	long	3	b1508,b1507,b1506	0	0
TU_Yan_30201986_Rich_716	1609036	1610724	-	1689	long	1	b1521	0	0
TU_Yan_30201986_Rich_717	1610968	1613280	-	2313	long	2	b1524,b1523	0	0
TU_Yan_30201986_Rich_718	1611503	1614727	-	3225	long	3	b1525,b1524,b1523	0	0
TU_Yan_30201986_Rich_719	1619092	1620433	+	1342	long	3	b1530,b1531,b1532	0	0
TU_Yan_30201986_Rich_720	1619749	1621167	-	1419	long	1	b1533	0	0
TU_Yan_30201986_Rich_721	1622586	1623228	+	643	long	2	b4599,b4775	0	0
TU_Yan_30201986_Rich_722	1624826	1627404	-	2579	long	1	b1538	0	0
TU_Yan_30201986_Rich_723	1625289	1627404	-	2116	TTS	1	b1538	0	0
TU_Yan_30201986_Rich_724	1627490	1628294	+	805	TTS	1	b1539	0	0
TU_Yan_30201986_Rich_725	1627490	1629153	+	1664	long	2	b1539,b1540	0	0
TU_Yan_30201986_Rich_726	1645026	1645901	-	876	long	3	b1564,b1563,b1562	0	0
TU_Yan_30201986_Rich_727	1655724	1656947	+	1224	long	2	b1583,b1584	0	0
TU_Yan_30201986_Rich_728	1655783	1656929	+	1147	long	2	b1583,b1584	0	0
TU_Yan_30201986_Rich_729	1666280	1667270	-	991	long	1	b1593	0	0
TU_Yan_30201986_Rich_730	1667102	1668601	-	1500	long	1	b1594	0	0
TU_Yan_30201986_Rich_731	1674379	1678014	-	3636	long	2	b1603,b1602	0	0
TU_Yan_30201986_Rich_732	1674760	1677974	-	3215	long	2	b1603,b1602	0	0
TU_Yan_30201986_Rich_733	1674896	1677988	-	3093	long	2	b1603,b1602	0	0
TU_Yan_30201986_Rich_734	1674940	1678014	-	3075	TTS	2	b1603,b1602	0	0
TU_Yan_30201986_Rich_735	1678369	1679414	+	1046	TTS	1	b1604	0	0
TU_Yan_30201986_Rich_736	1678369	1681784	+	3416	long	3	b1604,b1605,b1606	0	0
TU_Yan_30201986_Rich_737	1679479	1681907	+	2429	long	2	b1605,b1606	0	0
TU_Yan_30201986_Rich_738	1682135	1684218	+	2084	TTS	2	b1608,b1609	0	0
TU_Yan_30201986_Rich_739	1682135	1685334	+	3200	long	3	b1608,b1609,b1610	0	0
TU_Yan_30201986_Rich_740	1684232	1685428	+	1197	long	1	b1610	0	0
TU_Yan_30201986_Rich_741	1684893	1688447	-	3555	long	2	b1612,b1611	0	0
TU_Yan_30201986_Rich_742	1688544	1691584	+	3041	long	2	b1613,b1614	0	0
TU_Yan_30201986_Rich_743	1689793	1691587	+	1795	long	1	b1614	0	0
TU_Yan_30201986_Rich_744	1696316	1697074	-	759	long	1	b1618	0	0
TU_Yan_30201986_Rich_745	1699313	1702337	+	3025	long	2	b1621,b1622	0	0
TU_Yan_30201986_Rich_746	1700839	1702238	+	1400	long	1	b1622	0	0
TU_Yan_30201986_Rich_747	1702000	1704331	-	2332	long	1	b1624	0	0
TU_Yan_30201986_Rich_748	1702203	1703483	+	1281	long	1	b1623	0	0
TU_Yan_30201986_Rich_749	1704512	1706635	+	2124	long	4	b4409,b1625,b1626,b1627	0	0
TU_Yan_30201986_Rich_750	1705206	1708837	+	3632	long	3	b1626,b1627,b1628	0	0
TU_Yan_30201986_Rich_751	1712673	1714325	+	1653	long	1	b1634	0	0
TU_Yan_30201986_Rich_752	1714351	1715404	+	1054	long	1	b1635	0	0
TU_Yan_30201986_Rich_753	1714762	1718034	-	3273	long	3	b1638,b1637,b1636	0	0
TU_Yan_30201986_Rich_754	1714807	1717286	-	2480	long	2	b1637,b1636	0	0
TU_Yan_30201986_Rich_755	1714964	1717331	-	2368	long	2	b1637,b1636	0	0
TU_Yan_30201986_Rich_756	1714985	1717286	-	2302	TTS	2	b1637,b1636	0	0
TU_Yan_30201986_Rich_757	1714985	1718034	-	3050	TTS	3	b1638,b1637,b1636	0	0
TU_Yan_30201986_Rich_758	1715903	1717286	-	1384	TTS	1	b1637	0	0
TU_Yan_30201986_Rich_759	1715903	1718034	-	2132	TTS	2	b1638,b1637	0	0
TU_Yan_30201986_Rich_760	1716445	1719629	-	3185	long	3	b1640,b1639,b1638	0	0
TU_Yan_30201986_Rich_761	1717463	1719693	-	2231	long	2	b1640,b1639	0	0
TU_Yan_30201986_Rich_762	1719750	1720643	+	894	long	1	b1641	0	0
TU_Yan_30201986_Rich_763	1719776	1720384	+	609	TTS	1	b1641	0	0
TU_Yan_30201986_Rich_764	1719776	1720853	+	1078	long	1	b1641	0	0
TU_Yan_30201986_Rich_765	1720239	1720869	-	631	long	1	b1642	0	0
TU_Yan_30201986_Rich_766	1720881	1723926	+	3046	long	2	b1643,b1644	0	0
TU_Yan_30201986_Rich_767	1723949	1725655	-	1707	long	2	b1647,b1646	0	0
TU_Yan_30201986_Rich_768	1726022	1729161	+	3140	long	4	b1649,b1650,b1651,b1652	0	0
TU_Yan_30201986_Rich_769	1727799	1730867	+	3069	long	2	b1651,b1652	0	0
TU_Yan_30201986_Rich_770	1728318	1730758	+	2441	long	1	b1652	0	0
TU_Yan_30201986_Rich_771	1733571	1734135	-	565	long	1	b1654	0	0
TU_Yan_30201986_Rich_772	1733704	1734189	-	486	long	1	b1654	0	0
TU_Yan_30201986_Rich_773	1734380	1735342	+	963	long	1	b1655	0	0
TU_Yan_30201986_Rich_774	1735324	1736114	+	791	TTS	1	b1656	0	0
TU_Yan_30201986_Rich_775	1735324	1736225	+	902	long	1	b1656	0	0
TU_Yan_30201986_Rich_776	1737687	1738908	+	1222	TTS	1	b1658	0	0
TU_Yan_30201986_Rich_777	1737687	1739208	+	1522	long	1	b1658	0	0
TU_Yan_30201986_Rich_778	1741200	1742723	+	1524	long	1	b1661	0	0
TU_Yan_30201986_Rich_779	1742272	1743275	-	1004	long	1	b1662	0	0
TU_Yan_30201986_Rich_780	1743375	1744869	+	1495	long	1	b1663	0	0
TU_Yan_30201986_Rich_781	1744613	1746162	-	1550	long	1	b1664	0	0
TU_Yan_30201986_Rich_782	1755468	1757169	+	1702	long	1	b1676	0	0
TU_Yan_30201986_Rich_783	1757382	1757704	+	323	long	1	b1677	0	0
TU_Yan_30201986_Rich_784	1760239	1764418	-	4180	long	4	b1684,b1683,b1682,b1681	0	0
TU_Yan_30201986_Rich_785	1765140	1768914	-	3775	long	2	b1687,b1686	0	0
TU_Yan_30201986_Rich_786	1769011	1770219	+	1209	long	1	b1688	0	0
TU_Yan_30201986_Rich_787	1784546	1787161	-	2616	long	1	b1702	0	0
TU_Yan_30201986_Rich_788	1784696	1787161	-	2466	TTS	1	b1702	0	0
TU_Yan_30201986_Rich_789	1787414	1789707	+	2294	long	2	b1703,b1704	0	0
TU_Yan_30201986_Rich_790	1788383	1789538	+	1156	long	1	b1704	0	0
TU_Yan_30201986_Rich_791	1791204	1792760	-	1557	long	2	b1708,b1707	0	0
TU_Yan_30201986_Rich_792	1792683	1795177	-	2495	long	3	b1711,b1710,b1709	0	0
TU_Yan_30201986_Rich_793	1798446	1800819	-	2374	long	4	b1718,b1717,b1716,b1715	0	0
TU_Yan_30201986_Rich_794	1798942	1802732	-	3791	long	5	b1719,b1718,b1717,b1716,b1715	0	0
TU_Yan_30201986_Rich_795	1799164	1800929	-	1766	long	4	b1718,b1717,b1716,b1715	0	0
TU_Yan_30201986_Rich_796	1799180	1802805	-	3626	long	5	b1719,b1718,b1717,b1716,b1715	0	0
TU_Yan_30201986_Rich_797	1799193	1801346	-	2154	long	4	b1718,b1717,b1716,b1715	0	0
TU_Yan_30201986_Rich_798	1799355	1800819	-	1465	TTS	3	b1718,b1717,b1716	0	0
TU_Yan_30201986_Rich_799	1799355	1801346	-	1992	TTS	3	b1718,b1717,b1716	0	0
TU_Yan_30201986_Rich_800	1799355	1802732	-	3378	TTS	4	b1719,b1718,b1717,b1716	0	0
TU_Yan_30201986_Rich_801	1799969	1801766	-	1798	long	1	b1718	0	0
TU_Yan_30201986_Rich_802	1805141	1806170	-	1030	long	1	b1722	0	0
TU_Yan_30201986_Rich_803	1805286	1806170	-	885	TTS	1	b1722	0	0
TU_Yan_30201986_Rich_804	1808243	1809350	-	1108	long	1	b1726	0	0
TU_Yan_30201986_Rich_805	1809323	1810355	+	1033	long	1	b1727	0	0
TU_Yan_30201986_Rich_806	1810881	1812373	+	1493	TTS	1	b1729	0	0
TU_Yan_30201986_Rich_807	1810881	1813008	+	2128	long	1	b1729	0	0
TU_Yan_30201986_Rich_808	1819609	1821726	-	2118	long	2	b1738,b1737	0	0
TU_Yan_30201986_Rich_809	1822427	1824520	+	2094	long	2	b1740,b1741	0	0
TU_Yan_30201986_Rich_810	1832398	1833273	+	876	TTS	1	b1749	0	0
TU_Yan_30201986_Rich_811	1832398	1833538	+	1141	long	1	b1749	0	0
TU_Yan_30201986_Rich_812	1833344	1837113	+	3770	long	4	b1750,b1751,b1752,b1753	0	0
TU_Yan_30201986_Rich_813	1839440	1840816	+	1377	TTS	1	b1757	0	0
TU_Yan_30201986_Rich_814	1839440	1841032	+	1593	long	1	b1757	0	0
TU_Yan_30201986_Rich_815	1841460	1843996	+	2537	long	2	b1759,b1761	0	0
TU_Yan_30201986_Rich_816	1842306	1843931	+	1626	long	1	b1761	0	0
TU_Yan_30201986_Rich_817	1844318	1848030	-	3713	long	2	b1764,b1763	0	0
TU_Yan_30201986_Rich_818	1844414	1848701	-	4288	long	3	b1765,b1764,b1763	0	0
TU_Yan_30201986_Rich_819	1844921	1848030	-	3110	TTS	2	b1764,b1763	0	0
TU_Yan_30201986_Rich_820	1848791	1850734	+	1944	TTS	1	b1766	0	0
TU_Yan_30201986_Rich_821	1848791	1850916	+	2126	long	1	b1766	0	0
TU_Yan_30201986_Rich_822	1850834	1852572	+	1739	TTS	2	b1767,b1768	0	0
TU_Yan_30201986_Rich_823	1850834	1853062	+	2229	long	2	b1767,b1768	0	0
TU_Yan_30201986_Rich_824	1852783	1854886	-	2104	long	1	b1770	0	0
TU_Yan_30201986_Rich_825	1861466	1862464	-	999	long	2	b1778,b1777	0	0
TU_Yan_30201986_Rich_826	1862616	1863818	+	1203	TTS	1	b1779	0	0
TU_Yan_30201986_Rich_827	1862616	1864817	+	2202	long	2	b1779,b1780	0	0
TU_Yan_30201986_Rich_828	1862734	1863817	+	1084	TTS	1	b1779	0	0
TU_Yan_30201986_Rich_829	1862734	1866039	+	3306	long	2	b1779,b1780	0	0
TU_Yan_30201986_Rich_830	1865667	1866502	-	836	long	1	b1782	0	0
TU_Yan_30201986_Rich_831	1865668	1866502	-	835	TTS	1	b1782	0	0
TU_Yan_30201986_Rich_832	1877667	1879113	+	1447	long	3	b1794,b4676,b4675	0	0
TU_Yan_30201986_Rich_833	1880667	1881849	-	1183	long	1	b1799	0	0
TU_Yan_30201986_Rich_834	1886746	1888063	-	1318	long	1	b1804	0	0
TU_Yan_30201986_Rich_835	1887442	1891294	-	3853	long	4	b1807,b1806,b1805,ECK120002644	0	0
TU_Yan_30201986_Rich_836	1889682	1893255	-	3574	long	3	b1808,b1807,b1806	0	0
TU_Yan_30201986_Rich_837	1889901	1891294	-	1394	TTS	2	b1807,b1806	0	0
TU_Yan_30201986_Rich_838	1896142	1898411	+	2270	long	2	b1813,b1814	0	0
TU_Yan_30201986_Rich_839	1896761	1898335	+	1575	long	1	b1814	0	0
TU_Yan_30201986_Rich_840	1896881	1898335	+	1455	TTS	1	b1814	0	0
TU_Yan_30201986_Rich_841	1896881	1900127	+	3247	long	2	b1814,b1815	0	0
TU_Yan_30201986_Rich_842	1899839	1901769	-	1931	long	2	b4751,b1816	0	0
TU_Yan_30201986_Rich_843	1901762	1905340	+	3579	long	4	b1817,b1818,b1819,b1820	0	0
TU_Yan_30201986_Rich_844	1901856	1904786	+	2931	long	3	b1817,b1818,b1819	0	0
TU_Yan_30201986_Rich_845	1901934	1904785	+	2852	TTS	3	b1817,b1818,b1819	0	0
TU_Yan_30201986_Rich_846	1901934	1905905	+	3972	long	4	b1817,b1818,b1819,b1820	0	0
TU_Yan_30201986_Rich_847	1906107	1907083	-	977	long	1	b1822	0	0
TU_Yan_30201986_Rich_848	1906214	1907083	-	870	TTS	1	b1822	0	0
TU_Yan_30201986_Rich_849	1906628	1907617	-	990	long	2	b1824,b1823	0	0
TU_Yan_30201986_Rich_850	1906659	1908567	-	1909	long	3	b1825,b1824,b1823	0	0
TU_Yan_30201986_Rich_851	1907153	1907617	-	465	TTS	2	b1824,b1823	0	0
TU_Yan_30201986_Rich_852	1908153	1908792	-	640	long	2	b1826,b1825	0	0
TU_Yan_30201986_Rich_853	1908948	1910138	-	1191	long	1	b1827	0	0
TU_Yan_30201986_Rich_854	1911645	1912618	-	974	long	1	b1829	0	0
TU_Yan_30201986_Rich_855	1911965	1916166	-	4202	long	3	b1832,b1831,b1830	0	0
TU_Yan_30201986_Rich_856	1912433	1915605	-	3173	long	2	b1831,b1830	0	0
TU_Yan_30201986_Rich_857	1920196	1921934	+	1739	long	1	b1835	0	0
TU_Yan_30201986_Rich_858	1923065	1923585	+	521	long	1	b4432	0	0
TU_Yan_30201986_Rich_859	1923109	1925000	-	1892	long	3	b1841,b1840,b1839	0	0
TU_Yan_30201986_Rich_860	1923293	1925000	-	1708	TTS	3	b1841,b1840,b1839	0	0
TU_Yan_30201986_Rich_861	1926098	1927354	+	1257	long	1	b1844	0	0
TU_Yan_30201986_Rich_862	1926389	1928865	-	2477	long	1	b1845	0	0
TU_Yan_30201986_Rich_863	1926687	1928865	-	2179	TTS	1	b1845	0	0
TU_Yan_30201986_Rich_864	1929779	1930776	-	998	long	2	b1848,b1847	0	0
TU_Yan_30201986_Rich_865	1932077	1933106	-	1030	long	1	b1850	0	0
TU_Yan_30201986_Rich_866	1934724	1936374	-	1651	long	1	b1852	0	0
TU_Yan_30201986_Rich_867	1934727	1936374	-	1648	TTS	1	b1852	0	0
TU_Yan_30201986_Rich_868	1936367	1938933	+	2567	long	1	b1853	0	0
TU_Yan_30201986_Rich_869	1936589	1939230	+	2642	long	2	b1853,b1854	0	0
TU_Yan_30201986_Rich_870	1937403	1939223	+	1821	long	1	b1854	0	0
TU_Yan_30201986_Rich_871	1937496	1939223	+	1728	TTS	1	b1854	0	0
TU_Yan_30201986_Rich_872	1937496	1939686	+	2191	long	1	b1854	0	0
TU_Yan_30201986_Rich_873	1938953	1940228	-	1276	long	1	b1855	0	0
TU_Yan_30201986_Rich_874	1939035	1942081	-	3047	long	2	b1856,b1855	0	0
TU_Yan_30201986_Rich_875	1939532	1942612	-	3081	long	2	b1857,b1856	0	0
TU_Yan_30201986_Rich_876	1939941	1942026	-	2086	long	1	b1856	0	0
TU_Yan_30201986_Rich_877	1942557	1944547	+	1991	long	2	b1858,b1859	0	0
TU_Yan_30201986_Rich_878	1942633	1944534	+	1902	long	2	b1858,b1859	0	0
TU_Yan_30201986_Rich_879	1943776	1946008	-	2233	long	2	b1861,b1860	0	0
TU_Yan_30201986_Rich_880	1944186	1945451	-	1266	long	1	b1860	0	0
TU_Yan_30201986_Rich_881	1946619	1950616	-	3998	long	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_Rich_882	1946816	1950616	-	3801	TTS	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_Rich_883	1946816	1950702	-	3887	TTS	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_Rich_884	1946816	1950330	-	3515	long	3	b1865,b1864,b1863	0	0
TU_Yan_30201986_Rich_885	1946816	1950430	-	3615	long	3	b1865,b1864,b1863	0	0
TU_Yan_30201986_Rich_886	1946816	1950503	-	3688	long	3	b1865,b1864,b1863	0	0
TU_Yan_30201986_Rich_887	1946816	1950702	-	3887	long	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_Rich_888	1946816	1950821	-	4006	long	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_Rich_889	1947283	1950616	-	3334	TTS	3	b1866,b1865,b1864	0	0
TU_Yan_30201986_Rich_890	1950805	1954716	+	3912	long	5	b1867,b1868,b1869,b1870,b1871	0	0
TU_Yan_30201986_Rich_891	1952235	1954633	+	2399	long	3	b1869,b1870,b1871	0	0
TU_Yan_30201986_Rich_892	1952676	1954572	+	1897	TTS	2	b1870,b1871	0	0
TU_Yan_30201986_Rich_893	1952676	1954687	+	2012	TTS	2	b1870,b1871	0	0
TU_Yan_30201986_Rich_894	1952676	1955139	+	2464	long	2	b1870,b1871	0	0
TU_Yan_30201986_Rich_895	1958441	1959871	-	1431	long	3	b1875,b1874,b4717	0	0
TU_Yan_30201986_Rich_896	1960003	1961848	+	1846	TTS	1	b1876	0	0
TU_Yan_30201986_Rich_897	1960003	1962625	+	2623	long	2	b1876,b1877	0	0
TU_Yan_30201986_Rich_898	1976264	1978395	-	2132	long	2	b1892,b1891	0	0
TU_Yan_30201986_Rich_899	1986796	1987769	+	974	long	1	b1902	0	0
TU_Yan_30201986_Rich_900	1986797	1987784	-	988	long	1	b4537	0	0
TU_Yan_30201986_Rich_901	1988681	1989391	+	711	long	1	b1905	0	0
TU_Yan_30201986_Rich_902	1989642	1990955	+	1314	long	1	b1907	0	0
TU_Yan_30201986_Rich_903	1990726	1992183	-	1458	long	5	b1911,b1910,b1909,b4759,b1908	0	0
TU_Yan_30201986_Rich_904	1991745	1992850	-	1106	long	5	b1912,b1911,b1910,b1909,b4759	0	0
TU_Yan_30201986_Rich_905	1991911	1995403	-	3493	long	5	b1914,b1913,b1912,b1911,b1910	0	0
TU_Yan_30201986_Rich_906	1992379	1994876	-	2498	long	1	b1913	0	0
TU_Yan_30201986_Rich_907	1995933	1999508	-	3576	long	4	b1919,b1918,b1917,b1916	0	0
TU_Yan_30201986_Rich_908	1995946	1996893	-	948	long	1	b1916	0	0
TU_Yan_30201986_Rich_909	1997015	2000410	-	3396	long	4	b1920,b1919,b1918,b1917	0	0
TU_Yan_30201986_Rich_910	1999540	2000410	-	871	TTS	1	b1920	0	0
TU_Yan_30201986_Rich_911	1999540	2001819	-	2280	long	3	b1922,b1921,b1920	0	0
TU_Yan_30201986_Rich_912	2001913	2003675	-	1763	long	1	b1923	0	0
TU_Yan_30201986_Rich_913	2007551	2008114	-	564	long	1	b1928	0	0
TU_Yan_30201986_Rich_914	2007646	2008114	-	469	TTS	1	b1928	0	0
TU_Yan_30201986_Rich_915	2008239	2009748	+	1510	TTS	2	b1929,b1930	0	0
TU_Yan_30201986_Rich_916	2008239	2011190	+	2952	long	4	b1929,b1930,b1931,b1932	0	0
TU_Yan_30201986_Rich_917	2026154	2029389	-	3236	long	3	b1958,b1957,b1956	0	0
TU_Yan_30201986_Rich_918	2029061	2032340	-	3280	long	2	b1961,b1960	0	0
TU_Yan_30201986_Rich_919	2029511	2030795	+	1285	long	1	b1959	0	0
TU_Yan_30201986_Rich_920	2030059	2033099	-	3041	long	3	b1962,b1961,b1960	0	0
TU_Yan_30201986_Rich_921	2030321	2033469	-	3149	long	3	b1962,b1961,b1960	0	0
TU_Yan_30201986_Rich_922	2035779	2036761	+	983	long	1	b1967	0	0
TU_Yan_30201986_Rich_923	2056797	2057633	+	837	long	1	b1983	0	0
TU_Yan_30201986_Rich_924	2059776	2060939	-	1164	long	1	b1987	0	0
TU_Yan_30201986_Rich_925	2062423	2065847	-	3425	long	3	b1993,b1992,b1991	0	0
TU_Yan_30201986_Rich_926	2063017	2065995	-	2979	long	3	b1993,b1992,b1991	0	0
