id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Yan_30201986_M9_652	1151511	1151888	+	378	TTS	1	b1094	0	0
TU_Yan_30201986_M9_653	1151511	1154757	+	3247	long	3	b1094,b1095,b1096	0	0
TU_Yan_30201986_M9_654	1151575	1151888	+	314	TTS	1	b1094	0	0
TU_Yan_30201986_M9_655	1151575	1155179	+	3605	long	4	b1094,b1095,b1096,b1097	0	0
TU_Yan_30201986_M9_656	1153280	1156606	+	3327	long	3	b1096,b1097,b1098	0	0
TU_Yan_30201986_M9_657	1154889	1157896	+	3008	long	3	b1098,b1099,b1100	0	0
TU_Yan_30201986_M9_658	1157628	1159350	+	1723	TTS	1	b1101	0	0
TU_Yan_30201986_M9_659	1157628	1159822	+	2195	long	1	b1101	0	0
TU_Yan_30201986_M9_660	1157767	1159350	+	1584	TTS	1	b1101	0	0
TU_Yan_30201986_M9_661	1157767	1159824	+	2058	long	1	b1101	0	0
TU_Yan_30201986_M9_662	1158440	1161646	-	3207	long	1	b1102	0	0
TU_Yan_30201986_M9_663	1159321	1161646	-	2326	TTS	1	b1102	0	0
TU_Yan_30201986_M9_664	1161824	1165583	+	3760	long	5	b1103,b1104,b1105,b1106,b1107	0	0
TU_Yan_30201986_M9_665	1161854	1165797	+	3944	long	6	b1103,b1104,b1105,b1106,b1107,b1108	0	0
TU_Yan_30201986_M9_666	1163602	1165854	+	2253	long	2	b1107,b1108	0	0
TU_Yan_30201986_M9_667	1163884	1165793	+	1910	long	2	b1107,b1108	0	0
TU_Yan_30201986_M9_668	1165015	1165875	+	861	long	1	b1108	0	0
TU_Yan_30201986_M9_669	1167733	1168862	-	1130	long	1	b1111	0	0
TU_Yan_30201986_M9_670	1170317	1174028	-	3712	long	1	b1114	0	0
TU_Yan_30201986_M9_671	1170395	1173992	-	3598	long	1	b1114	0	0
TU_Yan_30201986_M9_672	1175400	1178725	+	3326	long	3	b1116,b1117,b1118	0	0
TU_Yan_30201986_M9_673	1178009	1180494	+	2486	long	2	b1119,b1120	0	0
TU_Yan_30201986_M9_674	1181600	1185659	-	4060	long	4	b1126,b1125,b1124,b1123	0	0
TU_Yan_30201986_M9_675	1182798	1185808	-	3011	long	3	b1126,b1125,b1124	0	0
TU_Yan_30201986_M9_676	1185737	1187930	+	2194	long	1	b1127	0	0
TU_Yan_30201986_M9_677	1186969	1188265	-	1297	long	1	b1128	0	0
TU_Yan_30201986_M9_678	1187070	1190483	-	3414	long	3	b1130,b1129,b1128	0	0
TU_Yan_30201986_M9_679	1187148	1190491	-	3344	long	2	b1130,b1129	0	0
TU_Yan_30201986_M9_680	1187448	1190502	-	3055	long	2	b1130,b1129	0	0
TU_Yan_30201986_M9_681	1188036	1190472	-	2437	long	2	b1130,b1129	0	0
TU_Yan_30201986_M9_682	1188376	1190508	-	2133	long	1	b1130	0	0
TU_Yan_30201986_M9_683	1188983	1189973	-	991	long	0		0	0
TU_Yan_30201986_M9_684	1190564	1193800	-	3237	long	3	b1133,b1132,b1131	0	0
TU_Yan_30201986_M9_685	1191487	1194943	-	3457	long	3	b1134,b1133,b1132	0	0
TU_Yan_30201986_M9_686	1194960	1196458	+	1499	long	1	b1136	0	0
TU_Yan_30201986_M9_687	1195007	1196423	+	1417	TTS	1	b1136	0	0
TU_Yan_30201986_M9_688	1195007	1196949	+	1943	long	2	b1136,ECK120002608	0	0
TU_Yan_30201986_M9_689	1195034	1196429	+	1396	long	1	b1136	0	0
TU_Yan_30201986_M9_690	1198671	1199695	+	1025	long	1	b1139	0	0
TU_Yan_30201986_M9_691	1202223	1202933	-	711	long	1	b1145	0	0
TU_Yan_30201986_M9_692	1210321	1211495	+	1175	long	1	b1159	0	0
TU_Yan_30201986_M9_693	1213033	1214113	-	1081	long	1	b1162	0	0
TU_Yan_30201986_M9_694	1213716	1215505	-	1790	long	1	b1163	0	0
TU_Yan_30201986_M9_695	1224140	1225646	-	1507	long	2	b1175,b1174	0	0
TU_Yan_30201986_M9_696	1224208	1226139	-	1932	long	3	b1176,b1175,b1174	0	0
TU_Yan_30201986_M9_697	1227685	1229495	+	1811	long	2	b1180,b1181	0	0
TU_Yan_30201986_M9_698	1230737	1232698	+	1962	long	2	b1183,b1184	0	0
TU_Yan_30201986_M9_699	1232372	1233056	-	685	long	1	b1185	0	0
TU_Yan_30201986_M9_700	1232490	1234766	-	2277	long	2	b1186,b1185	0	0
TU_Yan_30201986_M9_701	1234904	1235725	+	822	long	1	b1187	0	0
TU_Yan_30201986_M9_702	1237508	1240131	+	2624	long	2	b1189,b1190	0	0
TU_Yan_30201986_M9_703	1237524	1240088	+	2565	long	2	b1189,b1190	0	0
TU_Yan_30201986_M9_704	1237537	1240088	+	2552	long	2	b1189,b1190	0	0
TU_Yan_30201986_M9_705	1239684	1242102	-	2419	long	1	b1191	0	0
TU_Yan_30201986_M9_706	1240917	1243110	-	2194	long	1	b1192	0	0
TU_Yan_30201986_M9_707	1242086	1243110	-	1025	TTS	1	b1192	0	0
TU_Yan_30201986_M9_708	1243127	1244171	+	1045	long	1	b1193	0	0
TU_Yan_30201986_M9_709	1247427	1250907	-	3481	long	3	b1200,b1199,b1198	0	0
TU_Yan_30201986_M9_710	1250988	1253140	+	2153	long	1	b1201	0	0
TU_Yan_30201986_M9_711	1256457	1257882	-	1426	long	1	b1203	0	0
TU_Yan_30201986_M9_712	1256636	1258542	-	1907	TTS	2	b1204,b1203	0	0
TU_Yan_30201986_M9_713	1256636	1258542	-	1907	long	2	b1204,b1203	0	0
TU_Yan_30201986_M9_714	1258899	1262176	-	3278	long	2	b1207,b1206	0	0
TU_Yan_30201986_M9_715	1259007	1260982	-	1976	long	1	b1206	0	0
TU_Yan_30201986_M9_716	1259084	1262176	-	3093	TTS	2	b1207,b1206	0	0
TU_Yan_30201986_M9_717	1259337	1263535	-	4199	long	3	b1209,b1208,b1207	0	0
TU_Yan_30201986_M9_718	1260887	1262176	-	1290	TTS	1	b1207	0	0
TU_Yan_30201986_M9_719	1263674	1265983	+	2310	long	1	b1210	0	0
TU_Yan_30201986_M9_720	1267181	1269551	+	2371	long	3	b1214,b1215,b4420	0	0
TU_Yan_30201986_M9_721	1267855	1269432	+	1578	long	2	b1215,b4420	0	0
TU_Yan_30201986_M9_722	1267954	1269322	+	1369	long	1	b1215	0	0
TU_Yan_30201986_M9_723	1270401	1271895	-	1495	long	1	b1216	0	0
TU_Yan_30201986_M9_724	1270707	1271895	-	1189	TTS	1	b1216	0	0
TU_Yan_30201986_M9_725	1272424	1273555	+	1132	long	1	b1218	0	0
TU_Yan_30201986_M9_726	1273747	1275211	+	1465	long	1	b1220	0	0
TU_Yan_30201986_M9_727	1279603	1283648	+	4046	long	1	b1224	0	0
TU_Yan_30201986_M9_728	1287066	1289177	-	2112	long	6	b1233,b1232,b1231,b1230,b1229,b4425	0	0
TU_Yan_30201986_M9_729	1287359	1288809	-	1451	long	2	b1232,b1231	0	0
TU_Yan_30201986_M9_730	1287392	1288754	-	1363	long	2	b1232,b1231	0	0
TU_Yan_30201986_M9_731	1287523	1288652	-	1130	long	2	b1232,b1231	0	0
TU_Yan_30201986_M9_732	1288899	1290953	+	2055	long	1	b1234	0	0
TU_Yan_30201986_M9_733	1289093	1291320	+	2228	long	2	b1234,b1235	0	0
TU_Yan_30201986_M9_734	1289105	1292406	+	3302	long	3	b1234,b1235,b1236	0	0
TU_Yan_30201986_M9_735	1290176	1292396	+	2221	long	2	b1235,b1236	0	0
TU_Yan_30201986_M9_736	1291320	1292420	+	1101	long	1	b1236	0	0
TU_Yan_30201986_M9_737	1291405	1292507	+	1103	long	1	b1236	0	0
TU_Yan_30201986_M9_738	1292270	1292958	-	689	long	1	b1237	0	0
TU_Yan_30201986_M9_739	1292458	1292958	-	501	TTS	1	b1237	0	0
TU_Yan_30201986_M9_740	1293492	1295194	+	1703	long	1	b1238	0	0
TU_Yan_30201986_M9_741	1295317	1298394	-	3078	long	1	b1241	0	0
TU_Yan_30201986_M9_742	1295320	1298434	-	3115	long	1	b1241	0	0
TU_Yan_30201986_M9_743	1295322	1298394	-	3073	TTS	1	b1241	0	0
TU_Yan_30201986_M9_744	1295322	1298145	-	2824	long	1	b1241	0	0
TU_Yan_30201986_M9_745	1295323	1298255	-	2933	long	1	b1241	0	0
TU_Yan_30201986_M9_746	1300726	1304573	+	3848	long	2	b1243,b1244	0	0
TU_Yan_30201986_M9_747	1300914	1305144	+	4231	long	3	b1243,b1244,b1245	0	0
TU_Yan_30201986_M9_748	1301087	1304358	+	3272	long	2	b1243,b1244	0	0
TU_Yan_30201986_M9_749	1306425	1308672	-	2248	long	2	b1249,b1248	0	0
TU_Yan_30201986_M9_750	1306771	1308672	-	1902	TTS	2	b1249,b1248	0	0
TU_Yan_30201986_M9_751	1310063	1310892	-	830	long	1	b1251	0	0
TU_Yan_30201986_M9_752	1311057	1312087	+	1031	long	1	b1252	0	0
TU_Yan_30201986_M9_753	1311814	1313696	-	1883	long	3	b1255,b1254,b1253	0	0
TU_Yan_30201986_M9_754	1312260	1313696	-	1437	TTS	2	b1255,b1254	0	0
TU_Yan_30201986_M9_755	1316306	1319944	-	3639	long	3	b1262,b1261,b1260	0	0
TU_Yan_30201986_M9_756	1319114	1323108	-	3995	long	3	b1265,b1264,b1263	0	0
TU_Yan_30201986_M9_757	1319434	1323345	-	3912	long	3	b1265,b1264,b1263	0	0
TU_Yan_30201986_M9_758	1323187	1325222	+	2036	long	2	b1266,b1267	0	0
TU_Yan_30201986_M9_759	1326297	1327830	+	1534	long	1	b1269	0	0
TU_Yan_30201986_M9_760	1326700	1327867	+	1168	long	1	b1269	0	0
TU_Yan_30201986_M9_761	1327187	1329226	-	2040	long	2	b1271,b1270	0	0
TU_Yan_30201986_M9_762	1327453	1329165	-	1713	long	2	b1271,b1270	0	0
TU_Yan_30201986_M9_763	1329302	1330415	+	1114	TTS	1	b1272	0	0
TU_Yan_30201986_M9_764	1329302	1332943	+	3642	long	1	b1272	0	0
TU_Yan_30201986_M9_765	1330788	1333700	+	2913	long	1	b1274	0	0
TU_Yan_30201986_M9_766	1330819	1333700	+	2882	long	1	b1274	0	0
TU_Yan_30201986_M9_767	1330882	1333691	+	2810	long	1	b1274	0	0
TU_Yan_30201986_M9_768	1333760	1334980	+	1221	long	1	b1275	0	0
TU_Yan_30201986_M9_769	1335089	1335703	+	615	long	3	b4522,b4523,b4741	0	0
TU_Yan_30201986_M9_770	1335780	1339203	+	3424	long	1	b1276	0	0
TU_Yan_30201986_M9_771	1338168	1339190	-	1023	long	1	b1277	0	0
TU_Yan_30201986_M9_772	1339308	1340805	+	1498	long	2	b1278,b1279	0	0
TU_Yan_30201986_M9_773	1340187	1341833	+	1647	long	2	b1279,b1280	0	0
TU_Yan_30201986_M9_774	1341869	1343017	+	1149	TTS	2	b1281,b1282	0	0
TU_Yan_30201986_M9_775	1341869	1343894	+	2026	long	2	b1281,b1282	0	0
TU_Yan_30201986_M9_776	1343353	1344631	-	1279	long	2	b4596,b1284	0	0
TU_Yan_30201986_M9_777	1343419	1344549	-	1131	long	1	b1284	0	0
TU_Yan_30201986_M9_778	1346601	1348940	-	2340	long	1	b1286	0	0
TU_Yan_30201986_M9_779	1346794	1350132	-	3339	long	2	b1287,b1286	0	0
TU_Yan_30201986_M9_780	1346893	1349125	-	2233	long	1	b1286	0	0
TU_Yan_30201986_M9_781	1346936	1348940	-	2005	TTS	1	b1286	0	0
TU_Yan_30201986_M9_782	1346936	1350132	-	3197	TTS	2	b1287,b1286	0	0
TU_Yan_30201986_M9_783	1349488	1351121	-	1634	long	1	b1288	0	0
TU_Yan_30201986_M9_784	1350206	1351121	-	916	TTS	1	b1288	0	0
TU_Yan_30201986_M9_785	1353418	1357263	-	3846	long	3	b1294,b1293,b1292	0	0
TU_Yan_30201986_M9_786	1354583	1357699	-	3117	long	2	b1295,b1294	0	0
TU_Yan_30201986_M9_787	1354782	1357133	-	2352	long	1	b1294	0	0
TU_Yan_30201986_M9_788	1357749	1360995	-	3247	long	3	b1297,b4742,b1296	0	0
TU_Yan_30201986_M9_789	1358569	1360967	-	2399	long	2	b1297,b4742	0	0
TU_Yan_30201986_M9_790	1358988	1360951	-	1964	long	2	b1297,b4742	0	0
TU_Yan_30201986_M9_791	1361051	1363049	+	1999	long	2	b1298,b1299	0	0
TU_Yan_30201986_M9_792	1361666	1364663	+	2998	long	2	b1299,b1300	0	0
TU_Yan_30201986_M9_793	1368037	1370043	+	2007	long	5	b1304,b1305,b1306,b1307,b1308	0	0
TU_Yan_30201986_M9_794	1368566	1369889	+	1324	long	3	b1305,b1306,b1307	0	0
TU_Yan_30201986_M9_795	1382858	1383989	-	1132	long	1	b1320	0	0
TU_Yan_30201986_M9_796	1383917	1386323	+	2407	long	1	b1321	0	0
TU_Yan_30201986_M9_797	1384070	1387249	+	3180	long	2	b1321,b1322	0	0
TU_Yan_30201986_M9_798	1386690	1390040	+	3351	long	2	b1323,b1325	0	0
TU_Yan_30201986_M9_799	1387893	1388844	-	952	long	1	b1324	0	0
TU_Yan_30201986_M9_800	1389555	1390623	-	1069	long	1	b1326	0	0
TU_Yan_30201986_M9_801	1393117	1395027	+	1911	long	1	b1329	0	0
TU_Yan_30201986_M9_802	1393195	1395108	+	1914	long	1	b1329	0	0
TU_Yan_30201986_M9_803	1396084	1397655	+	1572	long	2	b1331,b1332	0	0
TU_Yan_30201986_M9_804	1397328	1398306	+	979	long	1	b1332	0	0
TU_Yan_30201986_M9_805	1397348	1398659	-	1312	long	1	b1333	0	0
TU_Yan_30201986_M9_806	1397626	1398659	-	1034	TTS	1	b1333	0	0
TU_Yan_30201986_M9_807	1398544	1399552	-	1009	long	1	b1334	0	0
TU_Yan_30201986_M9_808	1398698	1399552	-	855	TTS	1	b1334	0	0
TU_Yan_30201986_M9_809	1405657	1405751	-	95	long	1	b4426	0	0
TU_Yan_30201986_M9_810	1405955	1406958	+	1004	long	1	b1340	0	0
TU_Yan_30201986_M9_811	1407960	1409249	+	1290	long	3	b4773,b1342,b4699	0	0
TU_Yan_30201986_M9_812	1408026	1409249	+	1224	long	2	b1342,b4699	0	0
TU_Yan_30201986_M9_813	1410887	1412160	-	1274	long	1	b1344	0	0
TU_Yan_30201986_M9_814	1419678	1420241	-	564	long	1	b1356	0	0
TU_Yan_30201986_M9_815	1427400	1428753	-	1354	long	1	b1370	0	0
TU_Yan_30201986_M9_816	1437196	1440845	-	3650	long	1	b1378	0	0
TU_Yan_30201986_M9_817	1440805	1442941	-	2137	long	2	b1380,b1379	0	0
TU_Yan_30201986_M9_818	1441260	1442981	-	1722	long	2	b1380,b1379	0	0
TU_Yan_30201986_M9_819	1441750	1442883	-	1134	long	1	b1380	0	0
TU_Yan_30201986_M9_820	1461405	1464598	+	3194	long	2	b1398,b1399	0	0
TU_Yan_30201986_M9_821	1463509	1465128	+	1620	long	2	b1399,b1400	0	0
TU_Yan_30201986_M9_822	1474188	1475329	+	1142	long	1	b1406	0	0
TU_Yan_30201986_M9_823	1482120	1482904	-	785	long	1	b1412	0	0
TU_Yan_30201986_M9_824	1483013	1487020	+	4008	long	1	b1413	0	0
TU_Yan_30201986_M9_825	1487167	1488078	+	912	TTS	1	b1414	0	0
TU_Yan_30201986_M9_826	1487167	1489640	+	2474	long	1	b1414	0	0
TU_Yan_30201986_M9_827	1487203	1488236	+	1034	long	1	b1414	0	0
TU_Yan_30201986_M9_828	1488192	1489709	+	1518	TTS	1	b1415	0	0
TU_Yan_30201986_M9_829	1488192	1490481	+	2290	long	1	b1415	0	0
TU_Yan_30201986_M9_830	1489461	1490752	-	1292	long	1	b4493	1	0
TU_Yan_30201986_M9_831	1489676	1490752	-	1077	TTS	1	b4493	1	0
TU_Yan_30201986_M9_832	1490875	1492978	+	2104	long	4	b1418,b1419,b4774,b4429	0	0
TU_Yan_30201986_M9_833	1493708	1495116	-	1409	long	1	b1422	0	0
TU_Yan_30201986_M9_834	1493965	1495071	-	1107	long	1	b1422	0	0
TU_Yan_30201986_M9_835	1493967	1495159	-	1193	long	1	b1422	0	0
TU_Yan_30201986_M9_836	1496778	1498551	+	1774	TTS	1	b1424	0	0
TU_Yan_30201986_M9_837	1496778	1499709	+	2932	long	3	b1424,b1426,b1427	0	0
TU_Yan_30201986_M9_838	1498884	1499616	+	733	long	1	b1427	0	0
TU_Yan_30201986_M9_839	1500482	1501975	+	1494	long	1	b1429	0	0
TU_Yan_30201986_M9_840	1500535	1502742	+	2208	long	2	b1429,b1430	0	0
TU_Yan_30201986_M9_841	1502347	1504735	+	2389	long	1	b1431	0	0
TU_Yan_30201986_M9_842	1502428	1503427	+	1000	long	1	b1431	0	0
TU_Yan_30201986_M9_843	1503656	1504906	+	1251	long	1	b1432	0	0
TU_Yan_30201986_M9_844	1506153	1508614	+	2462	long	1	b1434	0	0
TU_Yan_30201986_M9_845	1506756	1509047	+	2292	long	1	b1435	0	0
TU_Yan_30201986_M9_846	1509220	1511263	+	2044	long	2	b4532,b1438	0	0
TU_Yan_30201986_M9_847	1509274	1511282	+	2009	long	2	b4532,b1438	0	0
TU_Yan_30201986_M9_848	1509977	1511428	+	1452	long	1	b1439	0	0
TU_Yan_30201986_M9_849	1517611	1518139	+	529	long	1	b1446	0	0
TU_Yan_30201986_M9_850	1517692	1518873	-	1182	long	2	b1448,b1447	0	0
TU_Yan_30201986_M9_851	1518998	1520565	+	1568	long	1	b1449	0	0
TU_Yan_30201986_M9_852	1523226	1524476	+	1251	TTS	1	b1452	0	0
TU_Yan_30201986_M9_853	1523226	1525615	+	2390	long	1	b1452	0	0
TU_Yan_30201986_M9_854	1534000	1535254	+	1255	long	1	b1463	0	0
TU_Yan_30201986_M9_855	1534815	1535876	-	1062	long	1	b1464	0	0
TU_Yan_30201986_M9_856	1546129	1547205	-	1077	long	1	b1473	0	0
TU_Yan_30201986_M9_857	1551921	1552712	-	792	long	1	b1477	0	0
TU_Yan_30201986_M9_858	1552238	1555739	-	3502	long	3	b1479,b1478,b1477	0	0
TU_Yan_30201986_M9_859	1553936	1555739	-	1804	TTS	1	b1479	0	0
TU_Yan_30201986_M9_860	1555760	1556048	-	289	long	1	b1480	0	0
TU_Yan_30201986_M9_861	1556596	1557537	+	942	long	1	b1482	0	0
TU_Yan_30201986_M9_862	1564025	1567290	-	3266	long	2	b4746,b1490	0	0
TU_Yan_30201986_M9_863	1566347	1568850	-	2504	long	2	b1491,b4746	0	0
TU_Yan_30201986_M9_864	1568898	1572073	-	3176	long	2	b1493,b1492	0	0
TU_Yan_30201986_M9_865	1590271	1592480	-	2210	long	3	b1508,b1507,b1506	0	0
TU_Yan_30201986_M9_866	1592526	1595530	-	3005	long	0		0	0
TU_Yan_30201986_M9_867	1599213	1601359	-	2147	long	1	b1512	0	0
TU_Yan_30201986_M9_868	1607886	1609046	-	1161	long	1	b1520	0	0
TU_Yan_30201986_M9_869	1611331	1613280	-	1950	long	2	b1524,b1523	0	0
TU_Yan_30201986_M9_870	1611619	1614727	-	3109	long	3	b1525,b1524,b1523	0	0
TU_Yan_30201986_M9_871	1612776	1614845	-	2070	long	1	b1525	0	0
TU_Yan_30201986_M9_872	1614779	1615986	+	1208	long	1	b1526	0	0
TU_Yan_30201986_M9_873	1616994	1619130	+	2137	long	1	b1528	0	0
TU_Yan_30201986_M9_874	1618020	1618940	-	921	long	1	b1529	0	0
TU_Yan_30201986_M9_875	1618947	1621167	-	2221	long	1	b1533	0	0
TU_Yan_30201986_M9_876	1622847	1623877	-	1031	long	1	b1535	0	0
TU_Yan_30201986_M9_877	1625005	1627402	-	2398	long	1	b1538	0	0
TU_Yan_30201986_M9_878	1625289	1627402	-	2114	TTS	1	b1538	0	0
TU_Yan_30201986_M9_879	1627490	1628294	+	805	TTS	1	b1539	0	0
TU_Yan_30201986_M9_880	1627490	1629122	+	1633	long	2	b1539,b1540	0	0
TU_Yan_30201986_M9_881	1628325	1629220	+	896	long	1	b1540	0	0
TU_Yan_30201986_M9_882	1644511	1645901	-	1391	long	4	b1564,b1563,b1562,b1561	0	0
TU_Yan_30201986_M9_883	1645028	1645901	-	874	TTS	3	b1564,b1563,b1562	0	0
TU_Yan_30201986_M9_884	1647930	1648368	+	439	long	1	b1570	0	0
TU_Yan_30201986_M9_885	1655708	1657008	+	1301	long	2	b1583,b1584	0	0
TU_Yan_30201986_M9_886	1655721	1657035	+	1315	long	2	b1583,b1584	0	0
TU_Yan_30201986_M9_887	1655783	1657081	+	1299	long	2	b1583,b1584	0	0
TU_Yan_30201986_M9_888	1656409	1657483	-	1075	long	1	b1585	0	0
TU_Yan_30201986_M9_889	1664306	1665254	+	949	long	1	b1591	0	0
TU_Yan_30201986_M9_890	1666582	1668601	-	2020	long	1	b1594	0	0
TU_Yan_30201986_M9_891	1669661	1671147	+	1487	long	1	b1596	0	0
TU_Yan_30201986_M9_892	1671915	1672846	+	932	long	1	b1598	0	0
TU_Yan_30201986_M9_893	1672589	1673778	-	1190	long	3	b4777,b1600,b1599	0	0
TU_Yan_30201986_M9_894	1674436	1678014	-	3579	long	2	b1603,b1602	0	0
TU_Yan_30201986_M9_895	1674768	1677974	-	3207	long	2	b1603,b1602	0	0
TU_Yan_30201986_M9_896	1674898	1677986	-	3089	long	2	b1603,b1602	0	0
TU_Yan_30201986_M9_897	1674916	1678026	-	3111	long	2	b1603,b1602	0	0
TU_Yan_30201986_M9_898	1674939	1678014	-	3076	TTS	2	b1603,b1602	0	0
TU_Yan_30201986_M9_899	1674940	1677974	-	3035	TTS	2	b1603,b1602	0	0
TU_Yan_30201986_M9_900	1674940	1678079	-	3140	long	2	b1603,b1602	0	0
TU_Yan_30201986_M9_901	1674941	1678026	-	3086	TTS	2	b1603,b1602	0	0
TU_Yan_30201986_M9_902	1678307	1679414	+	1108	long	1	b1604	0	0
TU_Yan_30201986_M9_903	1678369	1679414	+	1046	TTS	1	b1604	0	0
TU_Yan_30201986_M9_904	1678369	1680663	+	2295	long	1	b1604	0	0
TU_Yan_30201986_M9_905	1679479	1680949	+	1471	long	1	b1605	0	0
TU_Yan_30201986_M9_906	1681091	1682060	-	970	long	1	b1607	0	0
TU_Yan_30201986_M9_907	1682135	1684223	+	2089	long	2	b1608,b1609	0	0
TU_Yan_30201986_M9_908	1685244	1688447	-	3204	long	1	b1612	0	0
TU_Yan_30201986_M9_909	1688544	1689833	+	1290	TTS	1	b1613	0	0
TU_Yan_30201986_M9_910	1688544	1691523	+	2980	long	2	b1613,b1614	0	0
TU_Yan_30201986_M9_911	1689793	1691587	+	1795	long	1	b1614	0	0
TU_Yan_30201986_M9_912	1696225	1697074	-	850	long	1	b1618	0	0
TU_Yan_30201986_M9_913	1696408	1698087	-	1680	long	2	b1619,b1618	0	0
TU_Yan_30201986_M9_914	1697226	1698087	-	862	TTS	1	b1619	0	0
TU_Yan_30201986_M9_915	1700839	1702184	+	1346	long	1	b1622	0	0
TU_Yan_30201986_M9_916	1702203	1703269	+	1067	TTS	1	b1623	0	0
TU_Yan_30201986_M9_917	1702203	1703375	+	1173	long	1	b1623	0	0
TU_Yan_30201986_M9_918	1702751	1704331	-	1581	long	1	b1624	0	0
TU_Yan_30201986_M9_919	1705206	1707357	+	2152	long	3	b1626,b1627,b1628	0	0
TU_Yan_30201986_M9_920	1705743	1707115	+	1373	long	2	b1627,b1628	0	0
TU_Yan_30201986_M9_921	1714351	1715493	+	1143	long	1	b1635	0	0
TU_Yan_30201986_M9_922	1714526	1718034	-	3509	long	3	b1638,b1637,b1636	0	0
TU_Yan_30201986_M9_923	1714743	1717286	-	2544	long	2	b1637,b1636	0	0
TU_Yan_30201986_M9_924	1714951	1717331	-	2381	long	2	b1637,b1636	0	0
TU_Yan_30201986_M9_925	1714985	1717286	-	2302	TTS	2	b1637,b1636	0	0
TU_Yan_30201986_M9_926	1714985	1718034	-	3050	TTS	3	b1638,b1637,b1636	0	0
TU_Yan_30201986_M9_927	1714985	1717301	-	2317	long	2	b1637,b1636	0	0
TU_Yan_30201986_M9_928	1715903	1717286	-	1384	TTS	1	b1637	0	0
TU_Yan_30201986_M9_929	1715903	1718034	-	2132	TTS	2	b1638,b1637	0	0
TU_Yan_30201986_M9_930	1716189	1719693	-	3505	long	3	b1640,b1639,b1638	0	0
TU_Yan_30201986_M9_931	1717298	1719629	-	2332	long	3	b1640,b1639,b1638	0	0
TU_Yan_30201986_M9_932	1719750	1720786	+	1037	long	1	b1641	0	0
TU_Yan_30201986_M9_933	1719776	1720836	+	1061	long	1	b1641	0	0
TU_Yan_30201986_M9_934	1720054	1720869	-	816	long	1	b1642	0	0
TU_Yan_30201986_M9_935	1720995	1722242	+	1248	long	2	b1643,b1644	0	0
TU_Yan_30201986_M9_936	1723951	1725655	-	1705	long	2	b1647,b1646	0	0
TU_Yan_30201986_M9_937	1726022	1728048	+	2027	long	2	b1649,b1650	0	0
TU_Yan_30201986_M9_938	1727799	1731270	+	3472	long	2	b1651,b1652	0	0
TU_Yan_30201986_M9_939	1728318	1729529	+	1212	long	1	b1652	0	0
TU_Yan_30201986_M9_940	1734380	1735289	+	910	long	1	b1655	0	0
TU_Yan_30201986_M9_941	1735256	1737336	-	2081	long	1	b1657	0	0
TU_Yan_30201986_M9_942	1735324	1736116	+	793	long	1	b1656	0	0
TU_Yan_30201986_M9_943	1737687	1738908	+	1222	TTS	1	b1658	0	0
TU_Yan_30201986_M9_944	1737687	1739176	+	1490	long	1	b1658	0	0
TU_Yan_30201986_M9_945	1738328	1739827	-	1500	long	1	b1659	0	0
TU_Yan_30201986_M9_946	1741200	1742597	+	1398	TTS	1	b1661	0	0
TU_Yan_30201986_M9_947	1741200	1742736	+	1537	long	1	b1661	0	0
TU_Yan_30201986_M9_948	1742247	1743275	-	1029	long	1	b1662	0	0
TU_Yan_30201986_M9_949	1742569	1743456	-	888	long	1	b1662	0	0
TU_Yan_30201986_M9_950	1743375	1744899	+	1525	long	1	b1663	0	0
TU_Yan_30201986_M9_951	1744418	1746162	-	1745	long	1	b1664	0	0
TU_Yan_30201986_M9_952	1746672	1747039	+	368	long	1	b1667	0	0
TU_Yan_30201986_M9_953	1757382	1757705	+	324	long	1	b1677	0	0
TU_Yan_30201986_M9_954	1757672	1758864	-	1193	long	1	b1678	0	0
TU_Yan_30201986_M9_955	1760066	1764418	-	4353	long	4	b1684,b1683,b1682,b1681	0	0
TU_Yan_30201986_M9_956	1764882	1768915	-	4034	long	3	b1687,b1686,b1685	0	0
TU_Yan_30201986_M9_957	1768976	1770315	+	1340	long	1	b1688	0	0
TU_Yan_30201986_M9_958	1769011	1770294	+	1284	long	1	b1688	0	0
TU_Yan_30201986_M9_959	1774572	1777565	+	2994	long	2	b1693,b1694	0	0
TU_Yan_30201986_M9_960	1778348	1779341	-	994	long	1	b1696	0	0
TU_Yan_30201986_M9_961	1784524	1787161	-	2638	long	1	b1702	0	0
TU_Yan_30201986_M9_962	1784696	1787161	-	2466	TTS	1	b1702	0	0
TU_Yan_30201986_M9_963	1787414	1789609	+	2196	long	2	b1703,b1704	0	0
TU_Yan_30201986_M9_964	1788320	1789572	+	1253	long	1	b1704	0	0
TU_Yan_30201986_M9_965	1788383	1789565	+	1183	long	1	b1704	0	0
TU_Yan_30201986_M9_966	1789358	1791254	-	1897	long	1	b1706	0	0
TU_Yan_30201986_M9_967	1791119	1792156	-	1038	long	1	b1707	0	0
TU_Yan_30201986_M9_968	1791498	1792760	-	1263	long	1	b1708	0	0
TU_Yan_30201986_M9_969	1792083	1794141	-	2059	long	3	b1710,b1709,b1708	0	0
TU_Yan_30201986_M9_970	1792924	1795177	-	2254	long	2	b1711,b1710	0	0
TU_Yan_30201986_M9_971	1793606	1795720	-	2115	long	2	b1712,b1711	0	0
